media   media   robot   robot   robot   side/   ret    size     status/
 ID     type    type      #     slot    face    level  KBytes    multiplexed
----------------------------------------------------------------------------
7year_backup pool

DD5576	HCART3   TLD	  5	2077	  -	  -          -	AVAILABLE
DD5577	HCART3   TLD	  5	2078	  -	  -          -	AVAILABLE
DD5578	HCART3   TLD	  5	2079	  -	  -          -	AVAILABLE
DD5579	HCART3   TLD	  5	2080	  -	  -          -	AVAILABLE
DD5580	HCART3   TLD	  5	2081	  -	  -          -	AVAILABLE
DD5581	HCART3   TLD	  5	2082	  -	  -          -	AVAILABLE
DD5582	HCART3   TLD	  5	2083	  -	  -          -	AVAILABLE
DD5583	HCART3   TLD	  5	2084	  -	  -          -	AVAILABLE
DD5584	HCART3   TLD	  5	2085	  -	  -          -	AVAILABLE
DD5586	HCART3   TLD	  5	2087	  -	  -          -	AVAILABLE
DD5587	HCART3   TLD	  5	2088	  -	  -          -	AVAILABLE
DD5588	HCART3   TLD	  5	2089	  -	  -          -	AVAILABLE
DD5589	HCART3   TLD	  5	2090	  -	  -          -	AVAILABLE
DD5591	HCART3   TLD	  5	2092	  -	  -          -	AVAILABLE
DD5592	HCART3   TLD	  5	2093	  -	  -          -	AVAILABLE
DD5594	HCART3   TLD	  5	2095	  -	  -          -	AVAILABLE
DD5595	HCART3   TLD	  5	2096	  -	  -          -	AVAILABLE
DD5596	HCART3   TLD	  5	2097	  -	  -          -	AVAILABLE
DD5597	HCART3   TLD	  5	2098	  -	  -          -	AVAILABLE
DD5598	HCART3   TLD	  5	2099	  -	  -          -	AVAILABLE
DD5599	HCART3   TLD	  5	2100	  -	  -          -	AVAILABLE
DD5600	HCART3   TLD	  5	2101	  -	  -          -	AVAILABLE
DD5601	HCART3   TLD	  5	2102	  -	  -          -	AVAILABLE
DD5602	HCART3   TLD	  5	2103	  -	  -          -	AVAILABLE
DD5604	HCART3   TLD	  5	2105	  -	  -          -	AVAILABLE
DD5605	HCART3   TLD	  5	2106	  -	  -          -	AVAILABLE
DD5606	HCART3   TLD	  5	2107	  -	  -          -	AVAILABLE
DD5607	HCART3   TLD	  5	2108	  -	  -          -	AVAILABLE
DD5608	HCART3   TLD	  5	2109	  -	  -          -	AVAILABLE
DD5609	HCART3   TLD	  5	2110	  -	  -          -	AVAILABLE
DD5610	HCART3   TLD	  5	2111	  -	  -          -	AVAILABLE
DD5611	HCART3   TLD	  5	2112	  -	  -          -	AVAILABLE
DD5612	HCART3   TLD	  5	2113	  -	  -          -	AVAILABLE
DD5613	HCART3   TLD	  5	2114	  -	  -          -	AVAILABLE
DD5614	HCART3   TLD	  5	2115	  -	  -          -	AVAILABLE
DD5615	HCART3   TLD	  5	2116	  -	  -          -	AVAILABLE
DD5616	HCART3   TLD	  5	2117	  -	  -          -	AVAILABLE
DD5617	HCART3   TLD	  5	2118	  -	  -          -	AVAILABLE
DD5618	HCART3   TLD	  5	2119	  -	  -          -	AVAILABLE
DD5619	HCART3   TLD	  5	2120	  -	  -          -	AVAILABLE
DD5620	HCART3   TLD	  5	2121	  -	  -          -	AVAILABLE
DD5621	HCART3   TLD	  5	2122	  -	  -          -	AVAILABLE
DD5622	HCART3   TLD	  5	2123	  -	  -          -	AVAILABLE
DD5623	HCART3   TLD	  5	2124	  -	  -          -	AVAILABLE
DD5624	HCART3   TLD	  5	2125	  -	  -          -	AVAILABLE
DD5625	HCART3   TLD	  5	2126	  -	  -          -	AVAILABLE
DD5626	HCART3   TLD	  5	2127	  -	  -          -	AVAILABLE
DD5627	HCART3   TLD	  5	2128	  -	  -          -	AVAILABLE
DD5628	HCART3   TLD	  5	2129	  -	  -          -	AVAILABLE
DD5629	HCART3   TLD	  5	2130	  -	  -          -	AVAILABLE
DD5630	HCART3   TLD	  5	2131	  -	  -          -	AVAILABLE
DD5631	HCART3   TLD	  5	2132	  -	  -          -	AVAILABLE
DD5632	HCART3   TLD	  5	2133	  -	  -          -	AVAILABLE
DD5633	HCART3   TLD	  5	2134	  -	  -          -	AVAILABLE
DD5634	HCART3   TLD	  5	2135	  -	  -          -	AVAILABLE
DD5635	HCART3   TLD	  5	2136	  -	  -          -	AVAILABLE
DD5636	HCART3   TLD	  5	2137	  -	  -          -	AVAILABLE
DD5637	HCART3   TLD	  5	2138	  -	  -          -	AVAILABLE
DD5638	HCART3   TLD	  5	2139	  -	  -          -	AVAILABLE
DD5639	HCART3   TLD	  5	2140	  -	  -          -	AVAILABLE
DD5640	HCART3   TLD	  5	2141	  -	  -          -	AVAILABLE
DD5641	HCART3   TLD	  5	2142	  -	  -          -	AVAILABLE
DD5642	HCART3   TLD	  5	2143	  -	  -          -	AVAILABLE
DD5643	HCART3   TLD	  5	2144	  -	  -          -	AVAILABLE
DD5644	HCART3   TLD	  5	2145	  -	  -          -	AVAILABLE
DD5645	HCART3   TLD	  5	2146	  -	  -          -	AVAILABLE
DD5646	HCART3   TLD	  5	2147	  -	  -          -	AVAILABLE
DD5647	HCART3   TLD	  5	2148	  -	  -          -	AVAILABLE
DD5648	HCART3   TLD	  5	2149	  -	  -          -	AVAILABLE
DD5649	HCART3   TLD	  5	2150	  -	  -          -	AVAILABLE
DD5650	HCART3   TLD	  5	2151	  -	  -          -	AVAILABLE
DD5651	HCART3   TLD	  5	2152	  -	  -          -	AVAILABLE
DD5652	HCART3   TLD	  5	2153	  -	  -          -	AVAILABLE
DD5653	HCART3   TLD	  5	2154	  -	  -          -	AVAILABLE
DD5654	HCART3   TLD	  5	2155	  -	  -          -	AVAILABLE
DD5655	HCART3   TLD	  5	2156	  -	  -          -	AVAILABLE
DD5656	HCART3   TLD	  5	2157	  -	  -          -	AVAILABLE
DD5657	HCART3   TLD	  5	2158	  -	  -          -	AVAILABLE
DD5658	HCART3   TLD	  5	2159	  -	  -          -	AVAILABLE
DD5659	HCART3   TLD	  5	2160	  -	  -          -	AVAILABLE
DD5660	HCART3   TLD	  5	2161	  -	  -          -	AVAILABLE
DD5661	HCART3   TLD	  5	2162	  -	  -          -	AVAILABLE
DD5662	HCART3   TLD	  5	2163	  -	  -          -	AVAILABLE
DD5663	HCART3   TLD	  5	2164	  -	  -          -	AVAILABLE
DD5665	HCART3   TLD	  5	2166	  -	  -          -	AVAILABLE
DD5666	HCART3   TLD	  5	2167	  -	  -          -	AVAILABLE
DD5667	HCART3   TLD	  5	2168	  -	  -          -	AVAILABLE
DD5668	HCART3   TLD	  5	2169	  -	  -          -	AVAILABLE
DD5670	HCART3   TLD	  5	2171	  -	  -          -	AVAILABLE
DD5671	HCART3   TLD	  5	2172	  -	  -          -	AVAILABLE
DD5672	HCART3   TLD	  5	2173	  -	  -          -	AVAILABLE
DD5673	HCART3   TLD	  5	2174	  -	  -          -	AVAILABLE
DD5674	HCART3   TLD	  5	2175	  -	  -          -	AVAILABLE
DD5675	HCART3   TLD	  5	2176	  -	  -          -	AVAILABLE
DD5676	HCART3   TLD	  5	2177	  -	  -          -	AVAILABLE
DD5678	HCART3   TLD	  5	2179	  -	  -          -	AVAILABLE
DD5679	HCART3   TLD	  5	2180	  -	  -          -	AVAILABLE
DD5680	HCART3   TLD	  5	2181	  -	  -          -	AVAILABLE
DD5681	HCART3   TLD	  5	2182	  -	  -          -	AVAILABLE
DD5682	HCART3   TLD	  5	2183	  -	  -          -	AVAILABLE
DD5683	HCART3   TLD	  5	2184	  -	  -          -	AVAILABLE
DD5684	HCART3   TLD	  5	2185	  -	  -          -	AVAILABLE
DD5685	HCART3   TLD	  5	2186	  -	  -          -	AVAILABLE
DD5686	HCART3   TLD	  5	2187	  -	  -          -	AVAILABLE
DD5687	HCART3   TLD	  5	2188	  -	  -          -	AVAILABLE
DD5689	HCART3   TLD	  5	2190	  -	  -          -	AVAILABLE
DD5690	HCART3   TLD	  5	2191	  -	  -          -	AVAILABLE
DD5691	HCART3   TLD	  5	2192	  -	  -          -	AVAILABLE
DD5692	HCART3   TLD	  5	2193	  -	  -          -	AVAILABLE
DD5693	HCART3   TLD	  5	2194	  -	  -          -	AVAILABLE
DD5694	HCART3   TLD	  5	2195	  -	  -          -	AVAILABLE
DD5695	HCART3   TLD	  5	2196	  -	  -          -	AVAILABLE
DD5696	HCART3   TLD	  5	2197	  -	  -          -	AVAILABLE
DD5697	HCART3   TLD	  5	2198	  -	  -          -	AVAILABLE
DD5698	HCART3   TLD	  5	2199	  -	  -          -	AVAILABLE
DD5699	HCART3   TLD	  5	2200	  -	  -          -	AVAILABLE
DD5700	HCART3   TLD	  5	2201	  -	  -          -	AVAILABLE
DD5701	HCART3   TLD	  5	2202	  -	  -          -	AVAILABLE
DD5702	HCART3   TLD	  5	2203	  -	  -          -	AVAILABLE
DD5703	HCART3   TLD	  5	2204	  -	  -          -	AVAILABLE
DD5704	HCART3   TLD	  5	2205	  -	  -          -	AVAILABLE
DD5705	HCART3   TLD	  5	2206	  -	  -          -	AVAILABLE
DD5706	HCART3   TLD	  5	2207	  -	  -          -	AVAILABLE
DD5707	HCART3   TLD	  5	2208	  -	  -          -	AVAILABLE
DD5708	HCART3   TLD	  5	2209	  -	  -          -	AVAILABLE
DD5709	HCART3   TLD	  5	2210	  -	  -          -	AVAILABLE
DD5710	HCART3   TLD	  5	2211	  -	  -          -	AVAILABLE
DD5711	HCART3   TLD	  5	2212	  -	  -          -	AVAILABLE
DD5712	HCART3   TLD	  5	2213	  -	  -          -	AVAILABLE
DD5713	HCART3   TLD	  5	2214	  -	  -          -	AVAILABLE
DD5714	HCART3   TLD	  5	2215	  -	  -          -	AVAILABLE
DD5715	HCART3   TLD	  5	2216	  -	  -          -	AVAILABLE
DD5716	HCART3   TLD	  5	2217	  -	  -          -	AVAILABLE
DD5717	HCART3   TLD	  5	2218	  -	  -          -	AVAILABLE
DD5718	HCART3   TLD	  5	2219	  -	  -          -	AVAILABLE
DD5719	HCART3   TLD	  5	2220	  -	  -          -	AVAILABLE
DD5721	HCART3   TLD	  5	2222	  -	  -          -	AVAILABLE
DD5722	HCART3   TLD	  5	2223	  -	  -          -	AVAILABLE
DD5723	HCART3   TLD	  5	2224	  -	  -          -	AVAILABLE
DD5724	HCART3   TLD	  5	2225	  -	  -          -	AVAILABLE
DD5725	HCART3   TLD	  5	2226	  -	  -          -	AVAILABLE
DD5726	HCART3   TLD	  5	2227	  -	  -          -	AVAILABLE
DD5727	HCART3   TLD	  5	2228	  -	  -          -	AVAILABLE
DD5728	HCART3   TLD	  5	2229	  -	  -          -	AVAILABLE
DD5729	HCART3   TLD	  5	2230	  -	  -          -	AVAILABLE
DD5730	HCART3   TLD	  5	2231	  -	  -          -	AVAILABLE
DD5731	HCART3   TLD	  5	2232	  -	  -          -	AVAILABLE
DD5732	HCART3   TLD	  5	2233	  -	  -          -	AVAILABLE
DD5733	HCART3   TLD	  5	2234	  -	  -          -	AVAILABLE
DD5734	HCART3   TLD	  5	2235	  -	  -          -	AVAILABLE
DD5737	HCART3   TLD	  5	2238	  -	  -          -	AVAILABLE
DD5738	HCART3   TLD	  5	2239	  -	  -          -	AVAILABLE
DD5739	HCART3   TLD	  5	2240	  -	  -          -	AVAILABLE
DD5740	HCART3   TLD	  5	2241	  -	  -          -	AVAILABLE
DD5741	HCART3   TLD	  5	2242	  -	  -          -	AVAILABLE
DD5742	HCART3   TLD	  5	2243	  -	  -          -	AVAILABLE
DD5743	HCART3   TLD	  5	2244	  -	  -          -	AVAILABLE
DD5744	HCART3   TLD	  5	2245	  -	  -          -	AVAILABLE
DD5745	HCART3   TLD	  5	2246	  -	  -          -	AVAILABLE
DD5746	HCART3   TLD	  5	2247	  -	  -          -	AVAILABLE
DD5748	HCART3   TLD	  5	2249	  -	  -          -	AVAILABLE
DD5749	HCART3   TLD	  5	2250	  -	  -          -	AVAILABLE
DG2001	HCART3   TLD	  5	6502	  -	  -          -	AVAILABLE
DG2002	HCART3   TLD	  5	6503	  -	  -          -	AVAILABLE
DG2003	HCART3   TLD	  5	6504	  -	  -          -	AVAILABLE
DG2004	HCART3   TLD	  5	6505	  -	  -          -	AVAILABLE
DG2005	HCART3   TLD	  5	6506	  -	  -          -	AVAILABLE
DG2006	HCART3   TLD	  5	6507	  -	  -          -	AVAILABLE
DG2007	HCART3   TLD	  5	6508	  -	  -          -	AVAILABLE
DG2008	HCART3   TLD	  5	6509	  -	  -          -	AVAILABLE
DG2009	HCART3   TLD	  5	6510	  -	  -          -	AVAILABLE
DG2010	HCART3   TLD	  5	6511	  -	  -          -	AVAILABLE
DG2011	HCART3   TLD	  5	6512	  -	  -          -	AVAILABLE
DG2012	HCART3   TLD	  5	6513	  -	  -          -	AVAILABLE
DG2013	HCART3   TLD	  5	6514	  -	  -          -	AVAILABLE
DG2014	HCART3   TLD	  5	6515	  -	  -          -	AVAILABLE
DG2015	HCART3   TLD	  5	6516	  -	  -          -	AVAILABLE
DG2016	HCART3   TLD	  5	6517	  -	  -          -	AVAILABLE
DG2017	HCART3   TLD	  5	6518	  -	  -          -	AVAILABLE
DG2019	HCART3   TLD	  5	6520	  -	  -          -	AVAILABLE
DG2020	HCART3   TLD	  5	6521	  -	  -          -	AVAILABLE
DG2021	HCART3   TLD	  5	6522	  -	  -          -	AVAILABLE
DG2022	HCART3   TLD	  5	6523	  -	  -          -	AVAILABLE
DG2023	HCART3   TLD	  5	6524	  -	  -          -	AVAILABLE
DG2024	HCART3   TLD	  5	6525	  -	  -          -	AVAILABLE
DG2025	HCART3   TLD	  5	6526	  -	  -          -	AVAILABLE
DG2026	HCART3   TLD	  5	6527	  -	  -          -	AVAILABLE
DG2027	HCART3   TLD	  5	6528	  -	  -          -	AVAILABLE
DG2028	HCART3   TLD	  5	6529	  -	  -          -	AVAILABLE
DG2029	HCART3   TLD	  5	6530	  -	  -          -	AVAILABLE
DG2030	HCART3   TLD	  5	6531	  -	  -          -	AVAILABLE
DG2031	HCART3   TLD	  5	6532	  -	  -          -	AVAILABLE
DG2032	HCART3   TLD	  5	6533	  -	  -          -	AVAILABLE
DG2033	HCART3   TLD	  5	6534	  -	  -          -	AVAILABLE
DG2034	HCART3   TLD	  5	6535	  -	  -          -	AVAILABLE
DG2036	HCART3   TLD	  5	6537	  -	  -          -	AVAILABLE
DG2037	HCART3   TLD	  5	6538	  -	  -          -	AVAILABLE
DG2038	HCART3   TLD	  5	6539	  -	  -          -	AVAILABLE
DG2039	HCART3   TLD	  5	6540	  -	  -          -	AVAILABLE
DG2040	HCART3   TLD	  5	6541	  -	  -          -	AVAILABLE
DG2041	HCART3   TLD	  5	6542	  -	  -          -	AVAILABLE
DG2042	HCART3   TLD	  5	6543	  -	  -          -	AVAILABLE
DG2043	HCART3   TLD	  5	6544	  -	  -          -	AVAILABLE
DG2044	HCART3   TLD	  5	6545	  -	  -          -	AVAILABLE
DG2046	HCART3   TLD	  5	6547	  -	  -          -	AVAILABLE
DG2047	HCART3   TLD	  5	6548	  -	  -          -	AVAILABLE
DG2048	HCART3   TLD	  5	6549	  -	  -          -	AVAILABLE
DG2049	HCART3   TLD	  5	6550	  -	  -          -	AVAILABLE
DG2050	HCART3   TLD	  5	6551	  -	  -          -	AVAILABLE
DG2051	HCART3   TLD	  5	6552	  -	  -          -	AVAILABLE
DG2052	HCART3   TLD	  5	6553	  -	  -          -	AVAILABLE
DG2053	HCART3   TLD	  5	6554	  -	  -          -	AVAILABLE
DG2054	HCART3   TLD	  5	6555	  -	  -          -	AVAILABLE
DG2055	HCART3   TLD	  5	6556	  -	  -          -	AVAILABLE
DG2056	HCART3   TLD	  5	6557	  -	  -          -	AVAILABLE
DG2057	HCART3   TLD	  5	6558	  -	  -          -	AVAILABLE
DG2058	HCART3   TLD	  5	6559	  -	  -          -	AVAILABLE
DG2059	HCART3   TLD	  5	6560	  -	  -          -	AVAILABLE
DG2060	HCART3   TLD	  5	6561	  -	  -          -	AVAILABLE
DG2061	HCART3   TLD	  5	6562	  -	  -          -	AVAILABLE
DG2063	HCART3   TLD	  5	6564	  -	  -          -	AVAILABLE
DG2064	HCART3   TLD	  5	6565	  -	  -          -	AVAILABLE
DG2066	HCART3   TLD	  5	6567	  -	  -          -	AVAILABLE
DG2069	HCART3   TLD	  5	6570	  -	  -          -	AVAILABLE
DG2070	HCART3   TLD	  5	6571	  -	  -          -	AVAILABLE
DG2071	HCART3   TLD	  5	6572	  -	  -          -	AVAILABLE
DG2073	HCART3   TLD	  5	6574	  -	  -          -	AVAILABLE
DG2074	HCART3   TLD	  5	6575	  -	  -          -	AVAILABLE
DG2075	HCART3   TLD	  5	6576	  -	  -          -	AVAILABLE
DG2076	HCART3   TLD	  5	6577	  -	  -          -	AVAILABLE
DG2077	HCART3   TLD	  5	6578	  -	  -          -	AVAILABLE
DG2079	HCART3   TLD	  5	6580	  -	  -          -	AVAILABLE
DG2080	HCART3   TLD	  5	6581	  -	  -          -	AVAILABLE
DG2081	HCART3   TLD	  5	6582	  -	  -          -	AVAILABLE
DG2082	HCART3   TLD	  5	6583	  -	  -          -	AVAILABLE
DG2083	HCART3   TLD	  5	6584	  -	  -          -	AVAILABLE
DG2084	HCART3   TLD	  5	6585	  -	  -          -	AVAILABLE
DG2085	HCART3   TLD	  5	6586	  -	  -          -	AVAILABLE
DG2086	HCART3   TLD	  5	6587	  -	  -          -	AVAILABLE
DG2087	HCART3   TLD	  5	6588	  -	  -          -	AVAILABLE
DG2088	HCART3   TLD	  5	6589	  -	  -          -	AVAILABLE
DG2089	HCART3   TLD	  5	6590	  -	  -          -	AVAILABLE
DG2090	HCART3   TLD	  5	6591	  -	  -          -	AVAILABLE
DG2091	HCART3   TLD	  5	6592	  -	  -          -	AVAILABLE
DG2092	HCART3   TLD	  5	6593	  -	  -          -	AVAILABLE
DG2093	HCART3   TLD	  5	6594	  -	  -          -	AVAILABLE
DG2095	HCART3   TLD	  5	6596	  -	  -          -	AVAILABLE
DG2096	HCART3   TLD	  5	6597	  -	  -          -	AVAILABLE
DG2097	HCART3   TLD	  5	6598	  -	  -          -	AVAILABLE
DG2098	HCART3   TLD	  5	6599	  -	  -          -	AVAILABLE
DG2099	HCART3   TLD	  5	6600	  -	  -          -	AVAILABLE
DG2100	HCART3   TLD	  5	6601	  -	  -          -	AVAILABLE
DG2101	HCART3   TLD	  5	6602	  -	  -          -	AVAILABLE
DG2102	HCART3   TLD	  5	6603	  -	  -          -	AVAILABLE
DG2103	HCART3   TLD	  5	6604	  -	  -          -	AVAILABLE
DG2104	HCART3   TLD	  5	6605	  -	  -          -	AVAILABLE
DG2105	HCART3   TLD	  5	6606	  -	  -          -	AVAILABLE
DG2106	HCART3   TLD	  5	6607	  -	  -          -	AVAILABLE
DG2109	HCART3   TLD	  5	6610	  -	  -          -	AVAILABLE
DG2110	HCART3   TLD	  5	6611	  -	  -          -	AVAILABLE
DG2111	HCART3   TLD	  5	6612	  -	  -          -	AVAILABLE
DG2112	HCART3   TLD	  5	6613	  -	  -          -	AVAILABLE
DG2114	HCART3   TLD	  5	6615	  -	  -          -	AVAILABLE
DG2115	HCART3   TLD	  5	6616	  -	  -          -	AVAILABLE
DG2117	HCART3   TLD	  5	6618	  -	  -          -	AVAILABLE
DG2118	HCART3   TLD	  5	6619	  -	  -          -	AVAILABLE
DG2120	HCART3   TLD	  5	6621	  -	  -          -	AVAILABLE
DG2122	HCART3   TLD	  5	6623	  -	  -          -	AVAILABLE
DG2123	HCART3   TLD	  5	6624	  -	  -          -	AVAILABLE
DG2124	HCART3   TLD	  5	6625	  -	  -          -	AVAILABLE
DG2125	HCART3   TLD	  5	6626	  -	  -          -	AVAILABLE
DG2126	HCART3   TLD	  5	6627	  -	  -          -	AVAILABLE
DG2127	HCART3   TLD	  5	6628	  -	  -          -	AVAILABLE
DG2128	HCART3   TLD	  5	6629	  -	  -          -	AVAILABLE
DG2129	HCART3   TLD	  5	6630	  -	  -          -	AVAILABLE
DG2131	HCART3   TLD	  5	6632	  -	  -          -	AVAILABLE
DG2132	HCART3   TLD	  5	6633	  -	  -          -	AVAILABLE
DG2133	HCART3   TLD	  5	6634	  -	  -          -	AVAILABLE
DG2134	HCART3   TLD	  5	6635	  -	  -          -	AVAILABLE
DG2135	HCART3   TLD	  5	6636	  -	  -          -	AVAILABLE
DG2136	HCART3   TLD	  5	6637	  -	  -          -	AVAILABLE
DG2137	HCART3   TLD	  5	6638	  -	  -          -	AVAILABLE
DG2138	HCART3   TLD	  5	6639	  -	  -          -	AVAILABLE
DG2139	HCART3   TLD	  5	6640	  -	  -          -	AVAILABLE
DG2140	HCART3   TLD	  5	6641	  -	  -          -	AVAILABLE
DG2141	HCART3   TLD	  5	6642	  -	  -          -	AVAILABLE
DG2143	HCART3   TLD	  5	6644	  -	  -          -	AVAILABLE
DG2144	HCART3   TLD	  5	6645	  -	  -          -	AVAILABLE
DG2145	HCART3   TLD	  5	6646	  -	  -          -	AVAILABLE
DG2146	HCART3   TLD	  5	6647	  -	  -          -	AVAILABLE
DG2147	HCART3   TLD	  5	6648	  -	  -          -	AVAILABLE
DG2148	HCART3   TLD	  5	6649	  -	  -          -	AVAILABLE
DG2149	HCART3   TLD	  5	6650	  -	  -          -	AVAILABLE
DG2150	HCART3   TLD	  5	6651	  -	  -          -	AVAILABLE
DG2151	HCART3   TLD	  5	6652	  -	  -          -	AVAILABLE
DG2152	HCART3   TLD	  5	6653	  -	  -          -	AVAILABLE
DG2153	HCART3   TLD	  5	6654	  -	  -          -	AVAILABLE
DG2154	HCART3   TLD	  5	6655	  -	  -          -	AVAILABLE
DG2155	HCART3   TLD	  5	6656	  -	  -          -	AVAILABLE
DG2156	HCART3   TLD	  5	6657	  -	  -          -	AVAILABLE
DG2157	HCART3   TLD	  5	6658	  -	  -          -	AVAILABLE
DG2158	HCART3   TLD	  5	6659	  -	  -          -	AVAILABLE
DG2159	HCART3   TLD	  5	6660	  -	  -          -	AVAILABLE
DG2160	HCART3   TLD	  5	6661	  -	  -          -	AVAILABLE
DG2161	HCART3   TLD	  5	6662	  -	  -          -	AVAILABLE
DG2162	HCART3   TLD	  5	6663	  -	  -          -	AVAILABLE
DG2163	HCART3   TLD	  5	6664	  -	  -          -	AVAILABLE
DG2164	HCART3   TLD	  5	6665	  -	  -          -	AVAILABLE
DG2165	HCART3   TLD	  5	6666	  -	  -          -	AVAILABLE
DG2166	HCART3   TLD	  5	6667	  -	  -          -	AVAILABLE
DG2167	HCART3   TLD	  5	6668	  -	  -          -	AVAILABLE
DG2168	HCART3   TLD	  5	6669	  -	  -          -	AVAILABLE
DG2169	HCART3   TLD	  5	6670	  -	  -          -	AVAILABLE
DG2170	HCART3   TLD	  5	6671	  -	  -          -	AVAILABLE
DG2172	HCART3   TLD	  5	6673	  -	  -          -	AVAILABLE
DG2173	HCART3   TLD	  5	6674	  -	  -          -	AVAILABLE
DG2175	HCART3   TLD	  5	6676	  -	  -          -	AVAILABLE
DG2176	HCART3   TLD	  5	6677	  -	  -          -	AVAILABLE
DG2177	HCART3   TLD	  5	6678	  -	  -          -	AVAILABLE
DG2178	HCART3   TLD	  5	6679	  -	  -          -	AVAILABLE
DG2179	HCART3   TLD	  5	6680	  -	  -          -	AVAILABLE
DG2180	HCART3   TLD	  5	6681	  -	  -          -	AVAILABLE
DG2181	HCART3   TLD	  5	6682	  -	  -          -	AVAILABLE
DG2182	HCART3   TLD	  5	6683	  -	  -          -	AVAILABLE
DG2184	HCART3   TLD	  5	6685	  -	  -          -	AVAILABLE
DG2185	HCART3   TLD	  5	6686	  -	  -          -	AVAILABLE
DG2186	HCART3   TLD	  5	6687	  -	  -          -	AVAILABLE
DG2187	HCART3   TLD	  5	6688	  -	  -          -	AVAILABLE
DG2188	HCART3   TLD	  5	6689	  -	  -          -	AVAILABLE
DG2189	HCART3   TLD	  5	6690	  -	  -          -	AVAILABLE
DG2190	HCART3   TLD	  5	6691	  -	  -          -	AVAILABLE
DG2191	HCART3   TLD	  5	6692	  -	  -          -	AVAILABLE
DG2192	HCART3   TLD	  5	6693	  -	  -          -	AVAILABLE
DG2193	HCART3   TLD	  5	6694	  -	  -          -	AVAILABLE
DG2194	HCART3   TLD	  5	6695	  -	  -          -	AVAILABLE
DG2195	HCART3   TLD	  5	6696	  -	  -          -	AVAILABLE
DG2196	HCART3   TLD	  5	6697	  -	  -          -	AVAILABLE
DG2197	HCART3   TLD	  5	6698	  -	  -          -	AVAILABLE
DG2199	HCART3   TLD	  5	6700	  -	  -          -	AVAILABLE
DG2200	HCART3   TLD	  5	6701	  -	  -          -	AVAILABLE
DG2201	HCART3   TLD	  5	6702	  -	  -          -	AVAILABLE
DG2202	HCART3   TLD	  5	6703	  -	  -          -	AVAILABLE
DG2203	HCART3   TLD	  5	6704	  -	  -          -	AVAILABLE
DG2204	HCART3   TLD	  5	6705	  -	  -          -	AVAILABLE
DG2205	HCART3   TLD	  5	6706	  -	  -          -	AVAILABLE
DG2206	HCART3   TLD	  5	6707	  -	  -          -	AVAILABLE
DG2208	HCART3   TLD	  5	6709	  -	  -          -	AVAILABLE
DG2209	HCART3   TLD	  5	6710	  -	  -          -	AVAILABLE
DG2210	HCART3   TLD	  5	6711	  -	  -          -	AVAILABLE
DG2211	HCART3   TLD	  5	6712	  -	  -          -	AVAILABLE
DG2212	HCART3   TLD	  5	6713	  -	  -          -	AVAILABLE
DG2213	HCART3   TLD	  5	6714	  -	  -          -	AVAILABLE
DG2214	HCART3   TLD	  5	6715	  -	  -          -	AVAILABLE
DG2215	HCART3   TLD	  5	6716	  -	  -          -	AVAILABLE
DG2216	HCART3   TLD	  5	6717	  -	  -          -	AVAILABLE
DG2217	HCART3   TLD	  5	6718	  -	  -          -	AVAILABLE
DG2218	HCART3   TLD	  5	6719	  -	  -          -	AVAILABLE
DG2219	HCART3   TLD	  5	6720	  -	  -          -	AVAILABLE
DG2220	HCART3   TLD	  5	6721	  -	  -          -	AVAILABLE
DG2221	HCART3   TLD	  5	6722	  -	  -          -	AVAILABLE
DG2222	HCART3   TLD	  5	6723	  -	  -          -	AVAILABLE
DG2223	HCART3   TLD	  5	6724	  -	  -          -	AVAILABLE
DG2224	HCART3   TLD	  5	6725	  -	  -          -	AVAILABLE
DG2225	HCART3   TLD	  5	6726	  -	  -          -	AVAILABLE
DG2226	HCART3   TLD	  5	6727	  -	  -          -	AVAILABLE
DG2227	HCART3   TLD	  5	6728	  -	  -          -	AVAILABLE
DG2228	HCART3   TLD	  5	6729	  -	  -          -	AVAILABLE
DG2229	HCART3   TLD	  5	6730	  -	  -          -	AVAILABLE
DG2230	HCART3   TLD	  5	6731	  -	  -          -	AVAILABLE
DG2231	HCART3   TLD	  5	6732	  -	  -          -	AVAILABLE
DG2232	HCART3   TLD	  5	6733	  -	  -          -	AVAILABLE
DG2233	HCART3   TLD	  5	6734	  -	  -          -	AVAILABLE
DG2235	HCART3   TLD	  5	6736	  -	  -          -	AVAILABLE
DG2236	HCART3   TLD	  5	6737	  -	  -          -	AVAILABLE
DG2237	HCART3   TLD	  5	6738	  -	  -          -	AVAILABLE
DG2239	HCART3   TLD	  5	6740	  -	  -          -	AVAILABLE
DG2240	HCART3   TLD	  5	6741	  -	  -          -	AVAILABLE
DG2241	HCART3   TLD	  5	6742	  -	  -          -	AVAILABLE
DG2242	HCART3   TLD	  5	6743	  -	  -          -	AVAILABLE
DG2243	HCART3   TLD	  5	6744	  -	  -          -	AVAILABLE
DG2244	HCART3   TLD	  5	6745	  -	  -          -	AVAILABLE
DG2245	HCART3   TLD	  5	6746	  -	  -          -	AVAILABLE
DG2246	HCART3   TLD	  5	6747	  -	  -          -	AVAILABLE
DG2248	HCART3   TLD	  5	6749	  -	  -          -	AVAILABLE
DG2249	HCART3   TLD	  5	6750	  -	  -          -	AVAILABLE
DG2250	HCART3   TLD	  5	6751	  -	  -          -	AVAILABLE
